Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W-sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m-s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
244,Biggs,Sacramento Valley,1-20-2023,20,1.87, ,0, ,133, ,0.6, ,12.9, ,2.1, ,6.9, ,90, ,39, ,61, ,0, ,3.4, ,292.9, ,7.4, 
244,Biggs,Sacramento Valley,1-21-2023,21,1.35, ,0, ,127, ,0.7, ,14.3, ,-0.2, ,5.8, ,100, ,54, ,81, ,2.8, ,1.1, ,93.4, ,6.7, 
244,Biggs,Sacramento Valley,1-22-2023,22,2.16, ,0, ,134, ,0.7, ,13.4, ,1.2, ,7.4, ,100, ,38, ,64, ,0.9, ,3.3, ,285.1, ,6.5, 
244,Biggs,Sacramento Valley,1-23-2023,23,2.54, ,0, ,138, ,0.6, ,15.6, ,4.2, ,9.8, ,64, ,34, ,49, ,-0.4, ,3.8, ,329.4, ,6.7, 
244,Biggs,Sacramento Valley,1-24-2023,24,2.04, ,0, ,138, ,0.8, ,18.8, ,4.8, ,10.2, ,96, ,34, ,61, ,2.9, ,2.2, ,194.1, ,7.2, 
244,Biggs,Sacramento Valley,1-25-2023,25,2.55, ,0, ,138, ,0.8, ,19.7, ,0.6, ,11, ,100, ,39, ,62, ,3.9, ,3, ,257.8, ,7.3, 
244,Biggs,Sacramento Valley,1-26-2023,26,2.15, ,0,H,142,H,0.8,H,20.8, ,5.3, ,12.1,H,91,H,35,H,60, ,4.5, ,2.1,H,179.7,H,8.1,H
244,Biggs,Sacramento Valley,1-27-2023,27,1.33, ,0, ,118, ,0.9, ,16.4, ,1.1, ,8.3, ,100, ,55, ,83, ,5.7, ,1.1, ,96.5, ,7.8, 
244,Biggs,Sacramento Valley,1-28-2023,28,1.68, ,0, ,144, ,0.8, ,14.8, ,1.5, ,8.6, ,91, ,43, ,71, ,3.6, ,1.6, ,140.4, ,7.5, 
244,Biggs,Sacramento Valley,1-29-2023,29,0.66, ,1.7, ,39, ,0.8, ,10.7, ,3.9, ,7, ,98, ,45, ,77, ,3.4, ,2.8, ,238.2, ,7.6, 
244,Biggs,Sacramento Valley,1-30-2023,30,2.95, ,0, ,152, ,0.4, ,12.1, ,1.6, ,6.1, ,48, ,27, ,38, ,-7.2, ,4.8,Y,411.6,Y,6.3, 
244,Biggs,Sacramento Valley,1-31-2023,31,1.98, ,0, ,149, ,0.5, ,14.7, ,1.3, ,6.9, ,81, ,29, ,47, ,-3.7, ,2.1, ,184.5, ,6, 
244,Biggs,Sacramento Valley,02-01-23,32,1.5, ,0, ,136, ,0.7, ,14.8, ,-0.6, ,5.9, ,100, ,41, ,74, ,1.7, ,1, ,87.6, ,6.2, 
244,Biggs,Sacramento Valley,02-02-23,33,0.98, ,0, ,98, ,0.8, ,12.9, ,-0.1, ,6.1, ,100, ,53, ,81, ,3, ,1.1, ,98.8, ,6.1,Y
244,Biggs,Sacramento Valley,02-03-23,34,1.07, ,4.9, ,97, ,1, ,16.9, ,2.6, ,9.7, ,97, ,56, ,83, ,7, ,1.7, ,143, ,7, 
244,Biggs,Sacramento Valley,02-04-23,35,0.67, ,6.8, ,65, ,1.1, ,14, ,7.4, ,10.4, ,100, ,61, ,90, ,8.8, ,2.3, ,201.7, ,8, 
244,Biggs,Sacramento Valley,02-05-23,36,1.41, ,0, ,96, ,0.9, ,15.2, ,4.7, ,10.2, ,97, ,48, ,74, ,5.7, ,2.8, ,241.6, ,8.6, 
244,Biggs,Sacramento Valley,02-06-23,37,2.29, ,0, ,158, ,0.8, ,16.1, ,3.3, ,9.5, ,100, ,39, ,67, ,3.7, ,2.9, ,248.2, ,7.9, 
244,Biggs,Sacramento Valley,02-07-23,38,1.44, ,0, ,131, ,0.9, ,15.6, ,0.4, ,8.3, ,100, ,56, ,79, ,4.9, ,1.2, ,104.3, ,7.9, 
244,Biggs,Sacramento Valley,02-08-23,39,1.8, ,0, ,157, ,0.9, ,18.6, ,1.8, ,8.4, ,100, ,43, ,81, ,5.3, ,1.1, ,93.1, ,7.5, 
244,Biggs,Sacramento Valley,02-09-23,40,1.91, ,0.1, ,160, ,1, ,18.6, ,2.2, ,9.5, ,100, ,54, ,84, ,6.9, ,1.2, ,101.5, ,7.6, 
244,Biggs,Sacramento Valley,02-10-23,41,1.94, ,0.1, ,144, ,0.9, ,16.9, ,1.7, ,9.2, ,100, ,51, ,76, ,5.2, ,2, ,172.2, ,7.9, 
244,Biggs,Sacramento Valley,02-11-23,42,2, ,0, ,149, ,0.8, ,16.9, ,3.4, ,9.2, ,98, ,47, ,72, ,4.5, ,2.4, ,205.5, ,8, 
244,Biggs,Sacramento Valley,02-12-23,43,3.34, ,0, ,171, ,0.8, ,22, ,3.6, ,12.8, ,99, ,28, ,52, ,3.2, ,3.3, ,289.2, ,8.1, 
244,Biggs,Sacramento Valley,2-13-2023,44,2.61, ,0, ,168, ,0.7, ,18.6, ,0.7, ,10.9, ,93, ,38, ,57, ,2.6, ,2.4, ,208.9, ,8.6, 
244,Biggs,Sacramento Valley,2-14-2023,45,2.69, ,0, ,146, ,0.5, ,12.2, ,4.4, ,7.9, ,55, ,33, ,43, ,-3.8, ,4.1, ,350.5, ,7.9, 
244,Biggs,Sacramento Valley,2-15-2023,46,2.65, ,0, ,181,R,0.5, ,14.9, ,-0.6, ,6.8, ,87, ,24, ,49, ,-3.1, ,2.7, ,233.4, ,7.2,Y
244,Biggs,Sacramento Valley,2-16-2023,47,1.57, ,0, ,134, ,0.6, ,12.7, ,-1.9, ,6, ,91, ,42, ,67, ,0.3, ,1.2, ,102, ,6.8,Y
244,Biggs,Sacramento Valley,2-17-2023,48,2.66, ,0, ,167, ,0.6, ,17.6, ,1.3, ,8.1, ,86, ,23, ,52, ,-1.1, ,2.2, ,190.9, ,7,Y
244,Biggs,Sacramento Valley,2-18-2023,49,1.93, ,0, ,150, ,0.7, ,16.7, ,-1.7, ,7.4, ,98, ,29, ,65, ,1.2, ,1.1, ,97.6, ,6.8,Y
244,Biggs,Sacramento Valley,2-19-2023,50,2.67, ,0, ,178, ,0.8, ,23.8, ,0, ,10.5, ,96, ,28, ,61, ,3.3, ,1.6, ,140.1, ,7.1,Y
244,Biggs,Sacramento Valley,2-20-2023,51,2.27, ,0, ,168, ,0.9, ,20.4, ,1.1, ,10.6, ,100, ,38, ,69, ,5.1, ,1.1, ,90.9, ,7.9, 
244,Biggs,Sacramento Valley,2-21-2023,52,3.15, ,0, ,169, ,0.7, ,18.5, ,5, ,10.2, ,94, ,28, ,58, ,2.2, ,3.2, ,274.6, ,8.3, 
244,Biggs,Sacramento Valley,2-22-2023,53,2.06, ,0.4, ,165, ,0.5, ,13.1, ,0.2, ,5.3, ,84, ,29, ,59, ,-2.1, ,2, ,172.5, ,7.6, 
244,Biggs,Sacramento Valley,2-23-2023,54,2.18, ,10.3, ,137, ,0.6, ,10.9, ,-1.2, ,4.7,Y,90, ,45, ,70,Y,-0.2,Y,4.2, ,360.7, ,6.8,Y
244,Biggs,Sacramento Valley,2-24-2023,55,0.22, ,26.7, ,40, ,0.8, ,7.4,Y,3.1, ,4.9, ,100, ,89, ,96, ,4.3, ,3.9, ,333.2, ,6.9,Y
244,Biggs,Sacramento Valley,2-25-2023,56,0.69, ,0.1, ,77, ,0.9, ,9.2, ,2.8, ,6, ,100, ,82, ,92, ,4.8, ,1.9, ,167.4, ,7,Y
244,Biggs,Sacramento Valley,2-26-2023,57,0.07, ,4.6, ,30, ,1, ,8.5,Y,5.7, ,7.1, ,100, ,92, ,96, ,6.6, ,4.2, ,361.2, ,7.4, 
244,Biggs,Sacramento Valley,2-27-2023,58,0.99, ,2, ,77, ,0.8, ,9.4, ,3.6, ,6.1, ,95, ,66, ,83, ,3.4, ,4.5, ,391.9, ,7.2, 
244,Biggs,Sacramento Valley,2-28-2023,59,1.12, ,0.2, ,89, ,0.8, ,11.3, ,2.6, ,6.6, ,91, ,58, ,81, ,3.5, ,4.4, ,384, ,7,Y
244,Biggs,Sacramento Valley,03-01-23,60,3.11, ,0, ,208, ,0.6, ,12.3, ,0.3, ,6.3, ,82, ,38, ,58, ,-1.4, ,4.1, ,354.2, ,6.6,Y
244,Biggs,Sacramento Valley,03-02-23,61,2.52, ,0, ,203, ,0.6, ,14.7, ,1, ,7.9, ,81, ,36, ,59, ,0.4, ,2, ,176.7, ,6.7,Y
244,Biggs,Sacramento Valley,03-03-23,62,2.39, ,0, ,181, ,0.8, ,17.6, ,1.2, ,9.2, ,100, ,40, ,69, ,3.9, ,1.5, ,132.8, ,7.4,Y
244,Biggs,Sacramento Valley,03-04-23,63,1.91, ,3.2, ,123, ,0.8, ,12.9, ,6.1, ,8.3, ,89, ,47, ,70, ,3.2, ,4.4, ,381.1, ,8.1, 
244,Biggs,Sacramento Valley,03-05-23,64,2.81, ,10.6, ,195, ,0.7, ,13.1, ,3.7, ,7.3, ,95, ,46, ,71, ,2.5, ,4.1, ,357.4, ,7.8,Y
244,Biggs,Sacramento Valley,03-06-23,65,1.45, ,2.1, ,129, ,0.8, ,11.6, ,2.9, ,6.4,Y,95, ,68, ,86,Y,4.3,Y,2.6, ,227.6, ,7.8,Y
244,Biggs,Sacramento Valley,03-07-23,66,2.11, ,0.2, ,162, ,0.8, ,12.9, ,3.1, ,7.8, ,100, ,56, ,76, ,3.8, ,2.9, ,248.7, ,8,Y
244,Biggs,Sacramento Valley,03-08-23,67,2.87, ,1.3, ,212, ,0.8, ,14.1, ,6.2, ,9, ,90, ,41, ,65, ,2.9, ,3.2, ,275.7, ,8.4,Y
244,Biggs,Sacramento Valley,03-09-23,68,0.32, ,16, ,44, ,0.9, ,11, ,3.7, ,7.8, ,98, ,65, ,88, ,6, ,3.8, ,325, ,8.3,Y
244,Biggs,Sacramento Valley,03-10-23,69,2.88, ,4.8, ,204, ,1, ,16.4, ,8.1, ,12, ,99, ,49, ,73, ,7.4, ,3.5, ,299.8, ,9.3, 
244,Biggs,Sacramento Valley,03-11-23,70,0.56, ,2.2, ,70, ,1.1, ,12.8, ,7.6, ,9.6, ,100, ,70, ,91, ,8.3, ,1.2, ,104, ,9.8, 
244,Biggs,Sacramento Valley,03-12-23,71,0.52, ,9.8, ,63, ,1.4, ,15.1, ,9.9, ,12.5, ,100, ,87, ,98, ,12.2, ,3.4, ,296.4, ,10.3, 
244,Biggs,Sacramento Valley,3-13-2023,72,1.97, ,0.3, ,129, ,1.4, ,18.8, ,11.7, ,14.5, ,100, ,71, ,87, ,12.3, ,3.9, ,337.8, ,11.1, 
244,Biggs,Sacramento Valley,3-14-2023,73,0.91, ,20.1, ,72, ,1.4, ,17, ,8.7, ,12.9, ,100, ,69, ,92, ,11.7, ,4.8,Y,411.4,Y,11.8, 
244,Biggs,Sacramento Valley,3-15-2023,74,3.73, ,0, ,235, ,0.9, ,16.6, ,5.3, ,11.2, ,100, ,41, ,66, ,5.1, ,3.4, ,292.9, ,11, 
244,Biggs,Sacramento Valley,3-16-2023,75,3.09, ,0, ,236, ,0.9, ,20.4, ,4, ,11.6, ,99, ,37, ,66, ,5.5, ,1.3, ,114.9, ,10.6, 
244,Biggs,Sacramento Valley,3-17-2023,76,3.24, ,0, ,226, ,1, ,22, ,5.1, ,12.1, ,100, ,31, ,68, ,6.5, ,1.4, ,123.9, ,10.7, 
244,Biggs,Sacramento Valley,3-18-2023,77,2.14, ,0, ,162, ,1.1, ,18.3, ,5.8, ,12.1, ,100, ,49, ,77, ,8.1, ,1.1, ,95.8, ,10.7, 
244,Biggs,Sacramento Valley,3-19-2023,78,0.18, ,13.8, ,43, ,1.4, ,13.4, ,10.7, ,11.9, ,100, ,91, ,98, ,11.6, ,2.8, ,239.4, ,11.2, 
244,Biggs,Sacramento Valley,3-20-2023,79,3.16, ,0, ,228, ,1.1, ,15.4, ,7.2, ,11.2, ,100, ,58, ,82, ,8.2, ,2.9, ,246.7, ,11.4, 
244,Biggs,Sacramento Valley,3-21-2023,80,0.47, ,13.8, ,59, ,1.1, ,13.1, ,7.2, ,9.4, ,100, ,82, ,90, ,7.9, ,2.6, ,226.5, ,10.8, 
244,Biggs,Sacramento Valley,3-22-2023,81,1.94, ,1.5, ,156, ,1.1, ,15, ,8.2, ,10.6, ,100, ,64, ,86, ,8.3, ,1.7, ,145.7, ,10.8, 
244,Biggs,Sacramento Valley,3-23-2023,82,2.88, ,0.2, ,200, ,1, ,17.1, ,7.6, ,11.6, ,100, ,49, ,75, ,7.3, ,2.2, ,188.9, ,11.5, 
244,Biggs,Sacramento Valley,3-24-2023,83,3.65, ,0, ,252, ,0.6, ,15.6, ,4.6, ,9.8, ,68, ,35, ,52, ,0.3, ,2.4, ,205.8, ,11, 
244,Biggs,Sacramento Valley,3-25-2023,84,4.26, ,0, ,255, ,0.6, ,15.3, ,5.6, ,9.6, ,64, ,33, ,47, ,-1.1, ,3.7, ,323.7, ,10.4, 
244,Biggs,Sacramento Valley,3-26-2023,85,3.95, ,0, ,272,R,0.5, ,15.5, ,3, ,8.8, ,91, ,23, ,48, ,-1.7, ,2.8, ,242.7, ,9.9,Y
244,Biggs,Sacramento Valley,3-27-2023,86,3.47, ,0.1, ,221, ,0.7, ,17.4, ,-0.4,Y,9.4, ,96, ,32, ,56, ,1.2, ,2, ,175.6, ,9.6,Y
244,Biggs,Sacramento Valley,3-28-2023,87,0.71, ,9.5, ,66, ,0.9, ,10.3,Y,6, ,8,Y,93, ,67, ,84,Y,5.5,Y,3.8, ,325.2, ,9.9,Y
244,Biggs,Sacramento Valley,3-29-2023,88,0.12, ,13.9, ,42, ,1, ,8.5,Y,4.2, ,7,Y,100, ,91, ,97,Y,6.5,Y,2.4, ,208.7, ,9.3,Y
244,Biggs,Sacramento Valley,3-30-2023,89,3.3, ,0.2, ,256, ,1, ,15.8, ,3, ,9.4, ,100, ,54, ,82, ,6.4, ,1.8, ,155.8, ,9.5,Y
244,Biggs,Sacramento Valley,3-31-2023,90,3.57, ,0, ,247, ,0.9, ,16.4, ,6.7, ,10.8, ,95, ,49, ,72, ,6, ,2.8, ,245.1, ,10.7, 
244,Biggs,Sacramento Valley,04-01-23,91,3.58, ,0, ,225, ,1, ,19.1, ,6.6, ,12.2, ,95, ,56, ,73, ,7.5, ,3, ,256.1, ,11.1, 
244,Biggs,Sacramento Valley,04-02-23,92,3.59, ,0, ,240, ,1, ,17.6, ,7.5, ,11.9, ,100, ,48, ,71, ,6.8, ,2.7, ,232.2, ,11.8, 
244,Biggs,Sacramento Valley,04-03-23,93,4.43, ,0, ,280,R,0.6, ,15.1, ,2.9, ,8.8,Y,75, ,31, ,49,Y,-1.4,Y,3.3, ,284.6, ,11,Y
244,Biggs,Sacramento Valley,04-04-23,94,3.96, ,0, ,284,R,0.6, ,17.4, ,2.2, ,9.2,Y,84, ,24, ,51,Y,-0.5,Y,1.8, ,158.9, ,10.4,Y
244,Biggs,Sacramento Valley,04-05-23,95,3.72, ,0.1,H,300,R,0.7, ,20.1, ,6.8, ,14, ,98, ,27, ,46, ,2.7, ,1.2, ,101.1, ,11.7, 
244,Biggs,Sacramento Valley,04-06-23,96,2.78, ,2.1, ,183, ,1, ,18.2, ,5.7, ,12.1, ,95, ,45, ,69, ,6.5, ,1.9, ,166.5, ,11.6,Y
244,Biggs,Sacramento Valley,04-07-23,97,1.45, ,5.6, ,118, ,1.3, ,16.6, ,9.6, ,12.2, ,100, ,77, ,91, ,10.7, ,2.8, ,237.9, ,12.1, 
244,Biggs,Sacramento Valley,04-08-23,98,3.12, ,0, ,218, ,1, ,20.5, ,5.5, ,12.8, ,100, ,30, ,69, ,7.3, ,1, ,90.2, ,12.5, 
244,Biggs,Sacramento Valley,04-09-23,99,4.28, ,0, ,277, ,1.2, ,27.1, ,7.1, ,15.7, ,100, ,39, ,70, ,10.2, ,1.1, ,97.5, ,13.4, 
244,Biggs,Sacramento Valley,04-10-23,100,4.89, ,0, ,284, ,1.4, ,26.5, ,8.4, ,18, ,100, ,41, ,66, ,11.7, ,1.9, ,163.6, ,14.8, 
244,Biggs,Sacramento Valley,04-11-23,101,4.49, ,0, ,290, ,1.3, ,24.2, ,11.3, ,16.7, ,100, ,40, ,70, ,11.2, ,2.5, ,214.6, ,15.8, 
244,Biggs,Sacramento Valley,04-12-23,102,4.99, ,0, ,300,R,0.7, ,19, ,5.9, ,13.1, ,97, ,31, ,49, ,2.6, ,2.8, ,241.1, ,15.5, 
244,Biggs,Sacramento Valley,4-13-2023,103,5.88, ,0, ,304,R,0.6, ,20.1, ,6, ,12.6, ,71, ,20, ,38, ,-1.3, ,4.3, ,374.2, ,14.4, 
244,Biggs,Sacramento Valley,4-14-2023,104,4.37, ,0, ,297, ,0.8, ,23.3, ,3.1, ,13, ,99, ,26, ,55, ,4.3, ,1.3, ,115, ,14.3, 
244,Biggs,Sacramento Valley,4-15-2023,105,4.61, ,0, ,299, ,1, ,23.1, ,5, ,14.6, ,98, ,38, ,61, ,7, ,1.6, ,142.3, ,14.9, 
244,Biggs,Sacramento Valley,4-16-2023,106,4.71, ,0, ,298, ,1, ,22.9, ,7.6, ,14.6, ,87, ,33, ,59, ,6.6, ,2.3, ,195.4, ,15.3, 
244,Biggs,Sacramento Valley,4-17-2023,107,3.36, ,0, ,178, ,1, ,18.7, ,9, ,13.1, ,96, ,36, ,65, ,6.6, ,3.8, ,325.1, ,14.9, 
244,Biggs,Sacramento Valley,4-18-2023,108,3.94, ,0, ,267, ,0.7, ,17, ,1.7,Y,10.7, ,93, ,28, ,52, ,1.2, ,1.4, ,124.8, ,14.3, 
244,Biggs,Sacramento Valley,4-19-2023,109,4.37, ,0, ,301, ,0.7, ,19.5, ,3.1, ,11.2, ,93, ,28, ,55, ,2.4, ,1.4, ,118.5, ,14.4, 
244,Biggs,Sacramento Valley,4-20-2023,110,4.87, ,0, ,303, ,0.8, ,23.8, ,2.9, ,13.8, ,93, ,24, ,51, ,3.7, ,1.5, ,131, ,14.5, 
244,Biggs,Sacramento Valley,4-21-2023,111,5.96, ,0, ,288, ,1.1, ,27.8, ,8.9, ,18.4, ,92, ,29, ,52, ,8.5, ,2.7, ,236.1, ,15.4, 
244,Biggs,Sacramento Valley,4-22-2023,112,5.96, ,0, ,288, ,1.2, ,29.1, ,13.2, ,20.9, ,85, ,29, ,50, ,10, ,2.7, ,231.9, ,16.4, 
244,Biggs,Sacramento Valley,4-23-2023,113,5.23, ,0, ,304, ,1.4, ,30.8, ,11.8, ,20, ,92, ,29, ,58, ,11.6, ,1.4, ,120.4, ,17.1, 
244,Biggs,Sacramento Valley,4-24-2023,114,5.4, ,0, ,317, ,1.1, ,27.8, ,8.2, ,17.9, ,98, ,21, ,54, ,8.4, ,1.3, ,112.5, ,17.4, 
244,Biggs,Sacramento Valley,4-25-2023,115,6.79, ,0, ,319, ,0.9, ,29.1, ,6.8, ,19.2, ,86, ,20, ,39, ,4.7, ,2.9, ,250, ,17, 
244,Biggs,Sacramento Valley,4-26-2023,116,5.52, ,0, ,316, ,1, ,34.1, ,7.8, ,20.5, ,92, ,18, ,42, ,7.3, ,1, ,89.2, ,17.3, 
244,Biggs,Sacramento Valley,4-27-2023,117,5.72, ,0, ,313, ,1.3, ,35.6, ,10.5, ,22.3, ,99, ,21, ,47, ,10.5, ,1.1, ,94.8, ,18, 
244,Biggs,Sacramento Valley,4-28-2023,118,6, ,0, ,307, ,1.4, ,33, ,12.9, ,23.2, ,89, ,29, ,50, ,12.3, ,1.4, ,118, ,18.7, 
244,Biggs,Sacramento Valley,4-29-2023,119,6.05, ,0, ,315, ,1.3, ,33.1, ,11.7, ,23.2, ,90, ,20, ,47, ,11.2, ,1.6, ,138.8, ,19.1, 
244,Biggs,Sacramento Valley,4-30-2023,120,5.9, ,0, ,301, ,1.1, ,27.4, ,11.5, ,18.9, ,75, ,34, ,52, ,8.9, ,3.1, ,267.7, ,19, 
244,Biggs,Sacramento Valley,05-01-23,121,1.63, ,0, ,109, ,1.1, ,16.8,Y,9.6, ,12,Y,99, ,56, ,77,Y,8.1,Y,2.9, ,250.6, ,17.2, 
244,Biggs,Sacramento Valley,05-02-23,122,2.41, ,1.1, ,170, ,1.1, ,17.6,Y,6.9, ,11.5,Y,100, ,49, ,82,Y,8.5,Y,2.3, ,201.1, ,16.2, 
244,Biggs,Sacramento Valley,05-03-23,123,4.23, ,0, ,259, ,1, ,20, ,4.1,Y,13.5, ,100, ,41, ,64, ,7, ,1.6, ,136, ,16, 
244,Biggs,Sacramento Valley,05-04-23,124,0.46,R,3, ,64, ,1.3, ,14.5,R,10.6, ,12.2,Y,100, ,84, ,93,Y,11.1,Y,1.6, ,134.5, ,15.7, 
244,Biggs,Sacramento Valley,05-05-23,125,2.5, ,0, ,159, ,1.2, ,18.5,Y,9.3, ,13.2, ,100, ,56, ,79, ,9.7, ,2.9, ,249.5, ,15.3, 
244,Biggs,Sacramento Valley,05-06-23,126,3.22, ,7.4, ,221, ,1.3, ,18.5,Y,10, ,13,Y,100, ,62, ,88,Y,11,Y,2.7, ,233.1, ,15.6, 
244,Biggs,Sacramento Valley,05-07-23,127,4.47, ,0, ,272, ,1.1, ,20.5, ,8.1, ,14.4, ,100, ,44, ,68, ,8.6, ,2.1, ,181.4, ,16, 
244,Biggs,Sacramento Valley,05-08-23,128,5.03, ,0, ,289, ,1, ,21.1, ,8.4, ,14.4, ,95, ,38, ,63, ,7.5, ,2.8, ,246.1, ,16.3, 
244,Biggs,Sacramento Valley,05-09-23,129,5.04, ,0, ,328, ,0.9, ,24.7, ,8.3, ,15.9, ,100, ,0, ,51, ,5.7, ,1.3, ,115.2, ,16.6, 
244,Biggs,Sacramento Valley,05-10-23,130,5.59, ,0, ,331, ,1.2, ,23.9, ,9.7, ,16.8, ,99, ,27, ,64, ,9.9, ,2.3, ,197.9, ,17.2, 
244,Biggs,Sacramento Valley,05-11-23,131,5.23, ,0, ,332, ,1.3, ,28, ,6.2, ,17.1, ,100, ,30, ,67, ,10.8, ,1.3, ,110.5, ,17.6, 
244,Biggs,Sacramento Valley,05-12-23,132,5.94, ,0, ,331, ,1.5, ,32.6, ,10.2, ,21.6, ,100, ,27, ,59, ,13.1, ,1.3, ,111.9, ,18.2, 
244,Biggs,Sacramento Valley,5-13-2023,133,7.05, ,0, ,338, ,1.5, ,35, ,14.6, ,25.1, ,99, ,23, ,48, ,13.2, ,2.1, ,179.2, ,19.2, 
244,Biggs,Sacramento Valley,5-14-2023,134,6.92, ,0, ,330, ,1.4, ,33.2, ,15.5, ,25.5, ,85, ,28, ,44, ,12.4, ,2.1, ,181.7, ,19.9, 
244,Biggs,Sacramento Valley,5-15-2023,135,6.16, ,0, ,330, ,1.5, ,31.9, ,15.1, ,22.9, ,82, ,31, ,54, ,13.2, ,1.7, ,148.4, ,20.3, 
244,Biggs,Sacramento Valley,5-16-2023,136,6.15, ,0, ,340, ,1.6, ,34.5, ,12.8, ,23.5, ,100, ,23, ,54, ,13.8, ,1.2, ,100.5, ,20.3, 
244,Biggs,Sacramento Valley,5-17-2023,137,6.43, ,0, ,335, ,1.6, ,33.8, ,14, ,24.9, ,97, ,30, ,51, ,14, ,1.4, ,117.2, ,21.7, 
244,Biggs,Sacramento Valley,5-18-2023,138,6.1, ,0, ,450,R,1.7, ,33.8, ,19.2,Y,26.6, ,95, ,34, ,48, ,14.9, ,1.3, ,115.6, ,23.2, 
244,Biggs,Sacramento Valley,5-19-2023,139,6.35, ,0, ,336, ,1.7, ,32.1, ,13.6, ,23.9, ,99, ,34, ,58, ,15.1, ,1.7, ,148.9, ,23.2, 
244,Biggs,Sacramento Valley,5-20-2023,140,6.11, ,0, ,334, ,1.7, ,29.9, ,14.9, ,22.3, ,87, ,43, ,62, ,14.7, ,2, ,175.8, ,23.1, 
244,Biggs,Sacramento Valley,5-21-2023,141,5.33, ,0, ,310, ,1.7, ,30.8, ,11.8, ,22, ,100, ,36, ,66, ,15.3, ,1.5, ,131.8, ,22.7, 
244,Biggs,Sacramento Valley,5-22-2023,142,6.13, ,0, ,330, ,1.9, ,34, ,16, ,24.6, ,100, ,38, ,61, ,16.6, ,1.4, ,118.1, ,23.1, 
244,Biggs,Sacramento Valley,5-23-2023,143,6.33, ,0, ,328, ,1.6, ,28.1, ,16.4, ,21.7, ,73, ,45, ,61, ,13.9, ,2.7, ,229.4, ,23.2, 
244,Biggs,Sacramento Valley,5-24-2023,144,5.65, ,0, ,331, ,1.5, ,26.4, ,12.4, ,18.8, ,93, ,50, ,68, ,12.8, ,2.2, ,189.6, ,22.3, 
244,Biggs,Sacramento Valley,5-25-2023,145,5.76, ,0, ,324, ,1.6, ,25.7, ,11.8, ,18.9, ,98, ,50, ,71, ,13.6, ,2.4, ,205.2, ,21.8, 
244,Biggs,Sacramento Valley,5-26-2023,146,5.8, ,0.2, ,327, ,1.4, ,26.2, ,12.5, ,19, ,100, ,0, ,65, ,12.2, ,2.2, ,188.9, ,21.4, 
244,Biggs,Sacramento Valley,5-27-2023,147,5.71, ,0, ,334, ,1.7, ,26.5, ,12.6, ,19.6, ,100, ,53, ,73, ,14.7, ,2.2, ,194.1, ,21.4, 
244,Biggs,Sacramento Valley,5-28-2023,148,4.8, ,0, ,282, ,1.8, ,27, ,14.7, ,20.2, ,100, ,49, ,74, ,15.4, ,1.7, ,146.3, ,21.4, 
244,Biggs,Sacramento Valley,5-29-2023,149,6.51, ,0, ,330, ,1.2, ,26.6, ,13.2, ,19.6, ,100, ,0, ,51, ,9.2, ,2.5, ,213.2, ,21.4, 
244,Biggs,Sacramento Valley,5-30-2023,150,7.11, ,0, ,337, ,0.3,R,26.3, ,12.7, ,19.1, ,37, ,0, ,,R,,I,2.7, ,229, ,21, 
244,Biggs,Sacramento Valley,5-31-2023,151,6.27, ,0, ,334, ,1, ,26.3, ,12.8, ,19.4, ,100, ,3, ,43, ,6.5, ,2.1, ,183.1, ,20.9, 
244,Biggs,Sacramento Valley,06-01-23,152,6.36, ,0, ,337, ,0.8,Y,28, ,13, ,20.5, ,100, ,1, ,34,Y,4.1,Y,2, ,172.4, ,21.1, 
244,Biggs,Sacramento Valley,06-02-23,153,5.87, ,0, ,347, ,1, ,32.7, ,13, ,21.7, ,99, ,0, ,37, ,6.3, ,1.2, ,104.1, ,21.2, 
244,Biggs,Sacramento Valley,06-03-23,154,6.09, ,0, ,341, ,0.6,Y,31.8, ,14.5, ,23.8, ,100, ,0, ,21,Y,0.2,Y,1.3, ,115, ,21.4, 
244,Biggs,Sacramento Valley,06-04-23,155,6.24, ,0, ,345, ,0.5,Y,33.7, ,15.6, ,25.7, ,99, ,0, ,16,Y,-2.3,Y,1.4, ,121.7, ,21.8, 
244,Biggs,Sacramento Valley,06-05-23,156,6.37, ,0, ,235, ,0,R,35.5, ,18.9, ,25.2, ,0, ,0, ,,R,,I,1.9, ,161.7, ,22.2, 
244,Biggs,Sacramento Valley,06-06-23,157,5.37, ,0, ,232, ,0.6,Y,24.8, ,15.1, ,18.9, ,94, ,0, ,29,Y,0.5,Y,2.6, ,227.8, ,21.3, 
244,Biggs,Sacramento Valley,06-07-23,158,6.16, ,0, ,287, ,0.9, ,26.1, ,14, ,19.8, ,100, ,0, ,41, ,6.2, ,2.6, ,225.5, ,21, 
244,Biggs,Sacramento Valley,06-08-23,159,6.53, ,0, ,313, ,0,R,27.2, ,15.5, ,21.1, ,2, ,0, ,,R,,I,2.2, ,187, ,22.3, 
